,Id,category,identifier
4206,4206,Ligand,TRAM1
4207,4207,Ligand,SRPK3
4208,4208,Ligand,PDCD4
4209,4209,Ligand,PRMT2
4210,4210,Ligand,TNNI3K
4211,4211,Ligand,AHNAK
4212,4212,Ligand,MAP3K9
4213,4213,Ligand,KIR2DL5A
4214,4214,Ligand,HIP1
4215,4215,Ligand,NEK8
4216,4216,Ligand,STK35
4217,4217,Ligand,CDKL1
4218,4218,Ligand,SP100
4219,4219,Ligand,MYO3A
4220,4220,Ligand,TSSK3
4221,4221,Ligand,TSSK1B
4222,4222,Ligand,PARP10
4223,4223,Ligand,MCM7
4224,4224,Ligand,KLK6
4225,4225,Ligand,POLR2B
4226,4226,Ligand,TYRP1
4227,4227,Ligand,TRAF4
4228,4228,Ligand,ACTA1
4229,4229,Ligand,NRDC
4230,4230,Ligand,C2
4231,4231,Ligand,NUDT21
4232,4232,Ligand,CLP1
4233,4233,Ligand,ADAM19
4234,4234,Ligand,CDKN1C
4235,4235,Ligand,STX1A
4236,4236,Ligand,CDK5R2
4237,4237,Ligand,PAPPA2
4238,4238,Ligand,ADCK1
4239,4239,Ligand,PSMD10
4240,4240,Ligand,PCIF1
4241,4241,Ligand,TERF2IP
4242,4242,Ligand,ASAP3
4243,4243,Ligand,WASF1
4244,4244,Ligand,CHRD
4245,4245,Ligand,SPTLC1
4246,4246,Ligand,ZNF521
4247,4247,Ligand,FGFBP1
4248,4248,Ligand,WASF3
4249,4249,Ligand,MMS19
4250,4250,Ligand,CXCL13
4251,4251,Ligand,S100A1
4252,4252,Ligand,TBP
4253,4253,Ligand,SMARCC1
4254,4254,Ligand,SMARCD1
4255,4255,Ligand,SMARCE1
4256,4256,Ligand,TRIB2
4257,4257,Ligand,CYTH1
4258,4258,Ligand,ARFIP1
4259,4259,Ligand,TTC1
4260,4260,Ligand,ARPC4
4261,4261,Ligand,BCKDK
4262,4262,Ligand,SERPIND1
4263,4263,Ligand,HGFAC
4264,4264,Ligand,CBS
4265,4265,Ligand,PAPPA
4266,4266,Ligand,IRAG1
4267,4267,Ligand,IFNA1
4268,4268,Ligand,PTHLH
4269,4269,Ligand,IL2
4270,4270,Ligand,PAEP
4271,4271,Ligand,NME2
4272,4272,Ligand,KLRC1
4273,4273,Ligand,GHRL
4274,4274,Ligand,ELK1
4275,4275,Ligand,ELK4
4276,4276,Ligand,USF2
4277,4277,Receptor,TRPC1
4278,4278,Receptor,TRPC3
4279,4279,Receptor,TRPC4
4280,4280,Receptor,TRPC5
4281,4281,Receptor,PKD2
4282,4282,Receptor,TRPV4
4283,4283,Receptor,TRPV6
4284,4284,Receptor,TRPV1
4285,4285,Receptor,SRC
4286,4286,Receptor,TRPV5
4287,4287,Receptor,MCOLN3
4288,4288,Receptor,TRPM4
4289,4289,Receptor,TRPM6
4290,4290,Receptor,TRPM7
4291,4291,Receptor,MYH9
4292,4292,Receptor,MCOLN1
4293,4293,Receptor,MCOLN2
4294,4294,Receptor,EIF3J
4295,4295,Receptor,ITGB4
4296,4296,Receptor,RXRA
4297,4297,Receptor,MAPK14
4298,4298,Receptor,MAPKAPK2
4299,4299,Receptor,HNRNPA0
4300,4300,Receptor,GADD45A
4301,4301,Receptor,PARN
4302,4302,Receptor,EPOR
4303,4303,Receptor,MYO15A
4304,4304,Receptor,GJB2
4305,4305,Receptor,GJB6
4306,4306,Receptor,TIAL1
4307,4307,Receptor,NOTCH1
4308,4308,Receptor,ATOH1
4309,4309,Receptor,ZFP36
4310,4310,Receptor,HES5
4311,4311,Receptor,TNF
4312,4312,Receptor,IL2
4313,4313,Receptor,JAG2
4314,4314,Receptor,DLL1
4315,4315,Receptor,LFNG
4316,4316,Receptor,IL10
4317,4317,Receptor,IL6
4318,4318,Receptor,DLX5
4319,4319,Receptor,MIF
4320,4320,Receptor,DACH2
4321,4321,Receptor,PCDH15
4322,4322,Receptor,MYO7A
4323,4323,Receptor,PTGS2
4324,4324,Receptor,TXN
4325,4325,Receptor,GABPA
4326,4326,Receptor,MAPK1
4327,4327,Receptor,MAPK3
4328,4328,Receptor,BCL2L11
4329,4329,Receptor,GFI1
4330,4330,Receptor,CDKN1C
4331,4331,Receptor,FGF10
4332,4332,Receptor,BTRC
4333,4333,Receptor,PAX3
4334,4334,Receptor,PAX8
4335,4335,Receptor,FOXI1
4336,4336,Receptor,CHUK
4337,4337,Receptor,NFKB1
4338,4338,Receptor,AKT1
4339,4339,Receptor,PIK3R1
4340,4340,Receptor,CDK6
4341,4341,Receptor,CDKN1A
4342,4342,Receptor,CDK1
4343,4343,Receptor,PRC1
4344,4344,Receptor,ATF3
4345,4345,Receptor,TP53
4346,4346,Receptor,TERF2
4347,4347,Receptor,ATM
4348,4348,Receptor,RRM2B
4349,4349,Receptor,XPA
4350,4350,Receptor,CDCA4
4351,4351,Receptor,E2F1
4352,4352,Receptor,CXCR4
4353,4353,Receptor,IGF1
4354,4354,Receptor,MMP2
4355,4355,Receptor,TP73
4356,4356,Receptor,PRKDC
4357,4357,Receptor,ABL1
4358,4358,Receptor,MCM7
4359,4359,Receptor,CRY2
4360,4360,Receptor,BMAL1
4361,4361,Receptor,CRY1
4362,4362,Receptor,PER2
4363,4363,Receptor,PER1
4364,4364,Receptor,ESR1
4365,4365,Receptor,CLSPN
4366,4366,Receptor,CCNE1
4367,4367,Receptor,SEPTIN5
4368,4368,Receptor,POLH
4369,4369,Receptor,MYC
4370,4370,Receptor,AR
4371,4371,Receptor,MDM2
4372,4372,Receptor,MDM4
4373,4373,Receptor,PTEN
4374,4374,Receptor,E2F4
4375,4375,Receptor,RBL1
4376,4376,Receptor,E2F5
4377,4377,Receptor,TP53BP1
4378,4378,Receptor,H2AC20
4379,4379,Receptor,RNF8
4380,4380,Receptor,RANBP2
4381,4381,Receptor,PUF60
4382,4382,Receptor,XRCC4
4383,4383,Receptor,CTNNB1
4384,4384,Receptor,JUN
4385,4385,Receptor,HSPA1B
4386,4386,Receptor,ATXN2
4387,4387,Receptor,PRKN
4388,4388,Receptor,APP
4389,4389,Receptor,SNCA
4390,4390,Receptor,BACE1
4391,4391,Receptor,HDAC4
4392,4392,Receptor,PREX2
4393,4393,Receptor,HTRA2
4394,4394,Receptor,STAT3
4395,4395,Receptor,PINK1
4396,4396,Receptor,VCL
4397,4397,Receptor,PEBP1
4398,4398,Receptor,RAF1
4399,4399,Receptor,BRAF
4400,4400,Receptor,FBXW7
4401,4401,Receptor,TRRAP
4402,4402,Receptor,PIN1
4403,4403,Receptor,PTPN12
4404,4404,Receptor,PAK1
4405,4405,Receptor,PDPK1
4406,4406,Receptor,PXN
4407,4407,Receptor,CASP3
4408,4408,Receptor,FLNA
4409,4409,Receptor,PAK2
4410,4410,Receptor,GSN
4411,4411,Receptor,PTK2
4412,4412,Receptor,USP28
4413,4413,Receptor,MAP2K4
4414,4414,Receptor,MAPK8
4415,4415,Receptor,MAP3K7
4416,4416,Receptor,RAC1
4417,4417,Receptor,ULK1
4418,4418,Receptor,ATG13
4419,4419,Receptor,RB1CC1
4420,4420,Receptor,SH3GLB1
4421,4421,Receptor,UVRAG
4422,4422,Receptor,ULK2
4423,4423,Receptor,PIK3R4
4424,4424,Receptor,TIAM1
4425,4425,Receptor,HRAS
4426,4426,Receptor,ATG12
4427,4427,Receptor,RPTOR
4428,4428,Receptor,MTOR
4429,4429,Receptor,AKT1S1
4430,4430,Receptor,CAMKK2
4431,4431,Receptor,MLST8
4432,4432,Receptor,MAPK6
4433,4433,Receptor,BECN1
4434,4434,Receptor,BCL2L1
4435,4435,Receptor,S1PR1
4436,4436,Receptor,BAD
4437,4437,Receptor,ATG5
4438,4438,Receptor,ATG3
4439,4439,Receptor,PLCE1
4440,4440,Receptor,MAPKAPK5
4441,4441,Receptor,ATG16L1
4442,4442,Receptor,MAP3K12
4443,4443,Receptor,BCL2
4444,4444,Receptor,BNIP3
4445,4445,Receptor,MAP1LC3B
4446,4446,Receptor,DAPK1
4447,4447,Receptor,PIK3C3
4448,4448,Receptor,BID
4449,4449,Receptor,EIF4EBP1
4450,4450,Receptor,SPTAN1
4451,4451,Receptor,EIF4G1
4452,4452,Receptor,BCAR1
4453,4453,Receptor,EIF4G2
4454,4454,Receptor,CYCS
4455,4455,Receptor,DIABLO
4456,4456,Receptor,NUMA1
4457,4457,Receptor,VIM
4458,4458,Receptor,RIPK1
4459,4459,Receptor,CASP10
4460,4460,Receptor,ATR
4461,4461,Receptor,MEF2D
4462,4462,Receptor,KCNQ4
4463,4463,Receptor,BDNF
4464,4464,Receptor,POU4F3
4465,4465,Receptor,ADCY6
4466,4466,Receptor,BRCA1
4467,4467,Receptor,MYD88
4468,4468,Receptor,EYA1
4469,4469,Receptor,SIX1
4470,4470,Receptor,TRAF6
4471,4471,Receptor,PRKCG
4472,4472,Receptor,TRAF3
4473,4473,Receptor,CDKN1B
4474,4474,Receptor,RALB
4475,4475,Receptor,EZH2
4476,4476,Receptor,MST1
4477,4477,Receptor,CCND1
4478,4478,Receptor,CCNB1
4479,4479,Receptor,JAG1
4480,4480,Receptor,WNT1
4481,4481,Receptor,NTF3
4482,4482,Receptor,SOX2
4483,4483,Receptor,BMP4
4484,4484,Receptor,RALBP1
4485,4485,Receptor,NME1
4486,4486,Receptor,RALA
4487,4487,Receptor,CDC42
4488,4488,Receptor,HES1
4489,4489,Receptor,SOX9
4490,4490,Receptor,GRB2
4491,4491,Receptor,FGF3
4492,4492,Receptor,GATA3
4493,4493,Receptor,IRF7
4494,4494,Receptor,PCNA
4495,4495,Receptor,KRAS
4496,4496,Receptor,TGFA
4497,4497,Receptor,RBBP8
4498,4498,Receptor,PLD1
4499,4499,Receptor,RHOA
4500,4500,Receptor,WNT4
4501,4501,Receptor,CDH2
4502,4502,Receptor,WNT2
4503,4503,Receptor,PAX6
4504,4504,Receptor,SFRP2
4505,4505,Receptor,SFRP1
4506,4506,Receptor,FN1
4507,4507,Receptor,MAB21L1
4508,4508,Receptor,WASL
4509,4509,Receptor,BIRC2
4510,4510,Receptor,CASP2
4511,4511,Receptor,BBC3
4512,4512,Receptor,MCL1
4513,4513,Receptor,BAK1
4514,4514,Receptor,BIRC6
4515,4515,Receptor,CASP9
4516,4516,Receptor,RHEB
4517,4517,Receptor,TSC1
4518,4518,Receptor,TSC2
4519,4519,Receptor,DIAPH1
4520,4520,Receptor,CTTN
4521,4521,Receptor,SHC1
4522,4522,Receptor,ROCK2
4523,4523,Receptor,ATG10
4524,4524,Receptor,ATG7
4525,4525,Receptor,PRKAG1
4526,4526,Receptor,HDAC1
4527,4527,Receptor,NKX3-1
4528,4528,Receptor,NOXA1
4529,4529,Receptor,STK3
4530,4530,Receptor,BIK
4531,4531,Receptor,TNFRSF1A
4532,4532,Receptor,CASP8
4533,4533,Receptor,APAF1
4534,4534,Receptor,PPP2R3B
4535,4535,Receptor,BAX
4536,4536,Receptor,PRKD1
4537,4537,Receptor,MIB1
4538,4538,Receptor,STX1A
4539,4539,Receptor,RPS6
4540,4540,Receptor,MAX
4541,4541,Receptor,FKBP8
4542,4542,Receptor,FADD
4543,4543,Receptor,IKBKG
4544,4544,Receptor,MADD
4545,4545,Receptor,JAK1
4546,4546,Receptor,CASP8AP2
4547,4547,Receptor,MAP2K1
4548,4548,Receptor,RPS6KA3
4549,4549,Receptor,RPS6KA1
4550,4550,Receptor,MYL9
4551,4551,Receptor,DAPK3
4552,4552,Receptor,UNC5B
4553,4553,Receptor,NR3C1
4554,4554,Receptor,PPP1R14A
4555,4555,Receptor,DAPK2
4556,4556,Receptor,PPP1CA
4557,4557,Receptor,TLN1
4558,4558,Receptor,ITGA3
4559,4559,Receptor,CDKN2A
4560,4560,Receptor,MAP3K4
4561,4561,Receptor,MAP3K1
4562,4562,Receptor,WNT5A
4563,4563,Receptor,MDC1
4564,4564,Receptor,ARID3A
4565,4565,Receptor,APC
4566,4566,Receptor,SIRT1
4567,4567,Receptor,ELAVL1
4568,4568,Receptor,WEE1
4569,4569,Receptor,FUBP1
4570,4570,Receptor,ETS1
4571,4571,Receptor,CDT1
4572,4572,Receptor,CBX5
4573,4573,Receptor,FANCL
4574,4574,Receptor,UBE2T
4575,4575,Receptor,FANCI
4576,4576,Receptor,PML
4577,4577,Receptor,FANCD2
4578,4578,Receptor,CDC25A
4579,4579,Receptor,CDC25B
4580,4580,Receptor,EDN2
4581,4581,Receptor,CDC25C
4582,4582,Receptor,EEF1A1
4583,4583,Receptor,HTT
4584,4584,Receptor,FANCC
4585,4585,Receptor,HGF
4586,4586,Receptor,SLX4
4587,4587,Receptor,FAS
4588,4588,Receptor,PRDX1
4589,4589,Receptor,EIF4EBP3
4590,4590,Receptor,EIF4EBP2
4591,4591,Receptor,MAP3K14
4592,4592,Receptor,RICTOR
4593,4593,Receptor,EIF4E
4594,4594,Receptor,IKBKB
4595,4595,Receptor,RGCC
4596,4596,Receptor,BNIP3L
4597,4597,Receptor,TNFAIP3
4598,4598,Receptor,DBF4
4599,4599,Receptor,CCNA2
4600,4600,Receptor,NFAT5
4601,4601,Receptor,CD82
4602,4602,Receptor,COL18A1
4603,4603,Receptor,DKK1
4604,4604,Receptor,MAP3K8
4605,4605,Receptor,STK11
4606,4606,Receptor,HIPK2
4607,4607,Receptor,PPP2R5D
4608,4608,Receptor,PPP2R5C
4609,4609,Receptor,ACVR1B
4610,4610,Receptor,GAPDH
4611,4611,Receptor,IL37
4612,4612,Receptor,CASP7
4613,4613,Receptor,IL33
4614,4614,Receptor,TNFSF10
4615,4615,Receptor,TNFRSF10B
4616,4616,Receptor,H4C1
4617,4617,Receptor,TNFRSF10A
4618,4618,Receptor,STAT1
4619,4619,Receptor,TRADD
4620,4620,Receptor,PMAIP1
4621,4621,Receptor,TRAF2
4622,4622,Receptor,RIPK3
4623,4623,Receptor,VCP
4624,4624,Receptor,SOCS1
4625,4625,Receptor,CASP5
4626,4626,Receptor,FGF2
4627,4627,Receptor,PYCARD
4628,4628,Receptor,CASP1
4629,4629,Receptor,IRS1
4630,4630,Receptor,IL1A
4631,4631,Receptor,IRS2
4632,4632,Receptor,TP53INP1
4633,4633,Receptor,IFIH1
4634,4634,Receptor,MAVS
4635,4635,Receptor,TOP1
4636,4636,Receptor,IRF1
4637,4637,Receptor,TICAM1
4638,4638,Receptor,TBK1
4639,4639,Receptor,IKBKE
4640,4640,Receptor,IFNB1
4641,4641,Receptor,DDB2
4642,4642,Receptor,PPP2R2D
4643,4643,Receptor,PPP2R2C
4644,4644,Receptor,ISG15
4645,4645,Receptor,CCL5
4646,4646,Receptor,MAP1B
4647,4647,Receptor,SMC3
4648,4648,Receptor,NRAS
4649,4649,Receptor,IGF2
4650,4650,Receptor,FLT3LG
4651,4651,Receptor,KITLG
4652,4652,Receptor,STRAP
4653,4653,Receptor,MAP2K3
4654,4654,Receptor,TIRAP
4655,4655,Receptor,TICAM2
4656,4656,Receptor,PPP3CA
4657,4657,Receptor,RCAN1
4658,4658,Receptor,IRAK4
4659,4659,Receptor,MAP2K7
4660,4660,Receptor,MAP2K6
4661,4661,Receptor,FOXO1
4662,4662,Receptor,CARD8
4663,4663,Receptor,EIF2S2
4664,4664,Receptor,RPS6KB1
4665,4665,Receptor,BIRC5
4666,4666,Receptor,TYRP1
4667,4667,Receptor,VCAN
4668,4668,Receptor,ITPR1
4669,4669,Receptor,APEX1
4670,4670,Receptor,POU2F1
4671,4671,Receptor,NONO
4672,4672,Receptor,PARP1
4673,4673,Receptor,PPM1D
4674,4674,Receptor,TRIM28
4675,4675,Receptor,RAD51
4676,4676,Receptor,CHEK1
4677,4677,Receptor,NFKBIA
4678,4678,Receptor,ERC1
4679,4679,Receptor,GYS1
4680,4680,Receptor,RELA
4681,4681,Receptor,GSK3B
4682,4682,Receptor,AXIN1
4683,4683,Receptor,SP1
4684,4684,Receptor,CYP11A1
4685,4685,Receptor,LRP6
4686,4686,Receptor,YWHAZ
4687,4687,Receptor,HMGA2
4688,4688,Receptor,HMGA1
4689,4689,Receptor,BMPR2
4690,4690,Receptor,FAIM2
4691,4691,Receptor,PLAGL1
4692,4692,Receptor,PERP
4693,4693,Receptor,KMT5A
4694,4694,Receptor,XPC
4695,4695,Receptor,CD36
4696,4696,Receptor,NDRG1
4697,4697,Receptor,ADIPOQ
4698,4698,Receptor,YWHAQ
4699,4699,Receptor,RB1
4700,4700,Receptor,RABGGTA
4701,4701,Receptor,FOXO3
4702,4702,Receptor,PRDM1
4703,4703,Receptor,CEBPA
4704,4704,Receptor,PPARG
4705,4705,Receptor,NR2F2
4706,4706,Receptor,SERPINE1
4707,4707,Receptor,SFN
4708,4708,Receptor,SESN1
4709,4709,Receptor,COP1
4710,4710,Receptor,TP63
4711,4711,Receptor,STEAP3
4712,4712,Receptor,ICAM1
4713,4713,Receptor,SH2D1A
4714,4714,Receptor,BMP7
4715,4715,Receptor,PPARA
4716,4716,Receptor,CASP6
4717,4717,Receptor,CSNK2B
4718,4718,Receptor,JMY
4719,4719,Receptor,IER3
4720,4720,Receptor,BCL10
4721,4721,Receptor,RFWD3
4722,4722,Receptor,HIF1A
4723,4723,Receptor,KDM1A
4724,4724,Receptor,IL1B
4725,4725,Receptor,DDB1
4726,4726,Receptor,IL18
4727,4727,Receptor,RAD21
4728,4728,Receptor,WRN
4729,4729,Receptor,CAPN2
4730,4730,Receptor,MIR17HG
4731,4731,Receptor,VEGFA
4732,4732,Receptor,PLK1
4733,4733,Receptor,XIAP
4734,4734,Receptor,THBS1
4735,4735,Receptor,SKP1
4736,4736,Receptor,PGR
4737,4737,Receptor,ATRIP
4738,4738,Receptor,XRCC5
4739,4739,Receptor,CDK9
4740,4740,Receptor,SETDB1
4741,4741,Receptor,HSPB1
4742,4742,Receptor,HIC1
4743,4743,Receptor,RNF168
4744,4744,Receptor,MAPK8IP1
4745,4745,Receptor,MAP2K2
4746,4746,Receptor,BMF
4747,4747,Receptor,RPA1
4748,4748,Receptor,TBC1D4
4749,4749,Receptor,XRCC1
4750,4750,Receptor,SMYD2
4751,4751,Receptor,RECQL4
4752,4752,Receptor,BCL3
4753,4753,Receptor,CHEK2
4754,4754,Receptor,BIRC3
4755,4755,Receptor,ATG4D
4756,4756,Receptor,GABARAPL1
4757,4757,Receptor,TOPBP1
4758,4758,Receptor,MAP3K5
4759,4759,Receptor,GABARAP
4760,4760,Receptor,DFFA
4761,4761,Receptor,GABARAPL2
4762,4762,Receptor,EIF4B
4763,4763,Receptor,H2AX
4764,4764,Receptor,EIF2A
4765,4765,Receptor,GORASP1
4766,4766,Receptor,EGFR
4767,4767,Receptor,ROCK1
4768,4768,Receptor,TAB2
4769,4769,Receptor,TAB1
4770,4770,Receptor,DAXX
4771,4771,Receptor,WDFY3
4772,4772,Receptor,SQSTM1
4773,4773,Receptor,EGF
4774,4774,Receptor,AMBRA1
4775,4775,Receptor,ABL2
4776,4776,Receptor,PDGFRB
4777,4777,Receptor,FYCO1
4778,4778,Receptor,ATG9A
4779,4779,Receptor,GOLGA3
4780,4780,Receptor,LMNA
4781,4781,Receptor,BCL2L2
4782,4782,Receptor,GDF15
4783,4783,Receptor,CRADD
4784,4784,Receptor,LIF
4785,4785,Receptor,MAD1L1
4786,4786,Receptor,RNF144B
4787,4787,Receptor,IGFBP3
4788,4788,Receptor,IRF5
4789,4789,Receptor,HMGB1
4790,4790,Receptor,DYNLL1
4791,4791,Receptor,ANAPC11
4792,4792,Receptor,FBXO5
4793,4793,Receptor,ZBTB17
4794,4794,Receptor,RBX1
4795,4795,Receptor,UBE2M
4796,4796,Receptor,CUL2
4797,4797,Receptor,EGLN1
4798,4798,Receptor,EGLN3
4799,4799,Receptor,EGLN2
4800,4800,Receptor,CD4
4801,4801,Receptor,PALB2
4802,4802,Receptor,KIT
4803,4803,Receptor,MYB
4804,4804,Receptor,COL1A2
4805,4805,Receptor,COL1A1
4806,4806,Receptor,BCL6
4807,4807,Receptor,PAXIP1
4808,4808,Receptor,NR1D1
4809,4809,Receptor,CUL1
4810,4810,Receptor,ACTA1
4811,4811,Receptor,EDN1
4812,4812,Receptor,GNRH1
4813,4813,Receptor,GNRHR
4814,4814,Receptor,IRF3
4815,4815,Receptor,NFKB2
4816,4816,Receptor,REL
4817,4817,Receptor,TIMP1
4818,4818,Receptor,CDH1
4819,4819,Receptor,AKT2
4820,4820,Receptor,LRP5
4821,4821,Receptor,FRAT1
4822,4822,Receptor,FRAT2
4823,4823,Receptor,DVL3
4824,4824,Receptor,F13A1
4825,4825,Receptor,MSH2
4826,4826,Receptor,IL12A
4827,4827,Receptor,DVL1
4828,4828,Receptor,KAT5
4829,4829,Receptor,MYCBP
4830,4830,Receptor,GNAQ
4831,4831,Receptor,GNAI3
4832,4832,Receptor,MTNR1A
4833,4833,Receptor,GNAI2
4834,4834,Receptor,EIF3F
4835,4835,Receptor,TBL1XR1
4836,4836,Receptor,PTTG1
4837,4837,Receptor,TERF1
4838,4838,Receptor,TERF2IP
4839,4839,Receptor,DCLRE1C
4840,4840,Receptor,CD86
4841,4841,Receptor,CD28
4842,4842,Receptor,CD80
4843,4843,Receptor,CARD11
4844,4844,Receptor,ANXA1
4845,4845,Receptor,HDAC6
4846,4846,Receptor,HSP90B1
4847,4847,Receptor,ELK4
4848,4848,Receptor,RIGI
4849,4849,Receptor,BRD8
4850,4850,Receptor,NCOA2
4851,4851,Receptor,SMARCA2
4852,4852,Receptor,PKMYT1
4853,4853,Receptor,LTB
4854,4854,Receptor,JUNB
4855,4855,Receptor,KLF4
4856,4856,Receptor,EGR1
4857,4857,Receptor,PIM1
4858,4858,Receptor,GRB7
4859,4859,Receptor,ERBB3
4860,4860,Receptor,CREBBP
4861,4861,Receptor,NR1I2
4862,4862,Receptor,EP300
4863,4863,Receptor,CXCL8
4864,4864,Receptor,NOLC1
4865,4865,Receptor,CSNK2A1
4866,4866,Receptor,SUV39H1
4867,4867,Receptor,SIX3
4868,4868,Receptor,TCF7L2
4869,4869,Receptor,CSNK1E
4870,4870,Receptor,CTNND1
4871,4871,Receptor,UBE2N
4872,4872,Receptor,PRICKLE1
4873,4873,Receptor,CHAMP1
4874,4874,Receptor,DIXDC1
4875,4875,Receptor,DFFB
4876,4876,Receptor,NFE2L2
4877,4877,Receptor,NFKBIB
4878,4878,Receptor,SIAH1
4879,4879,Receptor,ITGAM
4880,4880,Receptor,ERO1A
4881,4881,Receptor,NGF
4882,4882,Receptor,RUNX2
4883,4883,Receptor,CEBPB
4884,4884,Receptor,CREB1
4885,4885,Receptor,FASLG
4886,4886,Receptor,FBXO31
4887,4887,Receptor,IL4R
4888,4888,Receptor,FOS
4889,4889,Receptor,IL3RA
4890,4890,Receptor,JAK2
4891,4891,Receptor,SMARCC1
4892,4892,Receptor,SMARCB1
4893,4893,Receptor,PRKCA
4894,4894,Receptor,THY1
4895,4895,Receptor,RPS6KA5
4896,4896,Receptor,H3-4
4897,4897,Receptor,SGK1
4898,4898,Receptor,EIF2AK2
4899,4899,Receptor,EIF2S1
4900,4900,Receptor,MKNK2
4901,4901,Receptor,MKNK1
4902,4902,Receptor,EIF2AK3
4903,4903,Receptor,HSPA5
4904,4904,Receptor,ATF4
4905,4905,Receptor,MAPK11
4906,4906,Receptor,ERN1
4907,4907,Receptor,NBN
4908,4908,Receptor,TIMD4
4909,4909,Receptor,HAVCR1
4910,4910,Receptor,GHR
4911,4911,Receptor,PRLR
4912,4912,Receptor,LEPR
4913,4913,Receptor,IL5RA
4914,4914,Receptor,CSF3R
4915,4915,Receptor,PIAS4
4916,4916,Receptor,LIFR
4917,4917,Receptor,IL6R
4918,4918,Receptor,SUMO2
4919,4919,Receptor,DAAM1
4920,4920,Receptor,WNT11
4921,4921,Receptor,RHO
4922,4922,Receptor,ATF1
4923,4923,Receptor,ARHGEF19
4924,4924,Receptor,FZD6
4925,4925,Receptor,CRTC2
4926,4926,Receptor,GPR37
4927,4927,Receptor,STUB1
4928,4928,Receptor,TCF3
4929,4929,Receptor,TCL1A
4930,4930,Receptor,SMARCA4
4931,4931,Receptor,SMAD6
4932,4932,Receptor,FZD5
4933,4933,Receptor,ANKRD6
4934,4934,Receptor,PSMA6
4935,4935,Receptor,NSMCE2
4936,4936,Receptor,DNMT3A
4937,4937,Receptor,EHMT1
4938,4938,Receptor,KAT2A
4939,4939,Receptor,KMT2A
4940,4940,Receptor,MEN1
4941,4941,Receptor,SET
4942,4942,Receptor,GZMB
4943,4943,Receptor,RNF2
4944,4944,Receptor,MMP9
4945,4945,Receptor,HMGB2
4946,4946,Receptor,IRF8
4947,4947,Receptor,DNMT3L
4948,4948,Receptor,PRKCD
4949,4949,Receptor,CYLD
4950,4950,Receptor,IGFBP1
4951,4951,Receptor,TRAF1
4952,4952,Receptor,DOK1
4953,4953,Receptor,PTPN6
4954,4954,Receptor,AVEN
4955,4955,Receptor,ATF2
4956,4956,Receptor,MEF2A
4957,4957,Receptor,LPL
4958,4958,Receptor,NCOR2
4959,4959,Receptor,MAML1
4960,4960,Receptor,WAS
4961,4961,Receptor,ZAP70
4962,4962,Receptor,ACP1
4963,4963,Receptor,LAT
4964,4964,Receptor,PLCG1
4965,4965,Receptor,CD247
4966,4966,Receptor,MAPK10
4967,4967,Receptor,CFLAR
4968,4968,Receptor,MAP3K3
4969,4969,Receptor,MRE11
4970,4970,Receptor,BLM
4971,4971,Receptor,AZI2
4972,4972,Receptor,FANCM
4973,4973,Receptor,STAG2
4974,4974,Receptor,SOS1
4975,4975,Receptor,DTL
4976,4976,Receptor,KAT2B
4977,4977,Receptor,KDM5B
4978,4978,Receptor,UCHL5
4979,4979,Receptor,XRCC6
4980,4980,Receptor,DDX17
4981,4981,Receptor,POLR2B
4982,4982,Receptor,DDX5
4983,4983,Receptor,LEF1
4984,4984,Receptor,TDG
4985,4985,Receptor,PRL
4986,4986,Receptor,TSHB
4987,4987,Receptor,PHLPP1
4988,4988,Receptor,CARM1
4989,4989,Receptor,IFNAR1
4990,4990,Receptor,CSNK1A1
4991,4991,Receptor,TG
4992,4992,Receptor,WT1
4993,4993,Receptor,TPO
4994,4994,Receptor,FSHB
4995,4995,Receptor,CGA
4996,4996,Receptor,GH1
4997,4997,Receptor,CSF1R
4998,4998,Receptor,KLK3
4999,4999,Receptor,APOE
5000,5000,Receptor,DRD1
5001,5001,Receptor,GLI1
5002,5002,Receptor,YBX1
5003,5003,Receptor,PBX1
5004,5004,Receptor,MPL
5005,5005,Receptor,ITGA4
5006,5006,Receptor,HOXD11
5007,5007,Receptor,CDC6
5008,5008,Receptor,HNRNPU
5009,5009,Receptor,CBL
5010,5010,Receptor,LYN
5011,5011,Receptor,CBLB
5012,5012,Receptor,SYK
5013,5013,Receptor,NFATC2
5014,5014,Receptor,SORBS1
5015,5015,Receptor,NOTCH2
5016,5016,Receptor,NCOR1
5017,5017,Receptor,TCF4
5018,5018,Receptor,LCK
5019,5019,Receptor,RBPJ
5020,5020,Receptor,NEDD9
5021,5021,Receptor,GTF2I
5022,5022,Receptor,STAP1
5023,5023,Receptor,RASGRP3
5024,5024,Receptor,BTK
5025,5025,Receptor,SMAD2
5026,5026,Receptor,DVL2
5027,5027,Receptor,NLK
5028,5028,Receptor,CKS2
5029,5029,Receptor,FEN1
5030,5030,Receptor,ARNT
5031,5031,Receptor,HINFP
5032,5032,Receptor,TIMELESS
5033,5033,Receptor,TIPIN
5034,5034,Receptor,PMS2
5035,5035,Receptor,UBE2B
5036,5036,Receptor,TLK1
5037,5037,Receptor,TLK2
5038,5038,Receptor,CIT
5039,5039,Receptor,CFL2
5040,5040,Receptor,LIMK2
5041,5041,Receptor,LIMK1
5042,5042,Receptor,CFL1
5043,5043,Receptor,SGO1
5044,5044,Receptor,DCLRE1B
5045,5045,Receptor,STAT2
5046,5046,Receptor,BRIP1
5047,5047,Receptor,FZR1
